X,Y,OBJECTID,id,FileName,Site,Owner,Point_num,Species,num_Indivi,Other,PhotoN,PhotoE,PhotoS,PhotoW,LifeStage,Habitat,PointNotes,photo,Treatment_
-71.6296071909999,41.4154083540001,810,0,JV_05_13_P,Pasquiset,TNC,95,CYSC4,0,PHOTO, ,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_13_95_E.jpg, , ,SA,TM,Small pop on both sides of trail,y, 
-71.6297371909999,41.4152235330001,811,0,JV_05_13_P,Pasquiset,TNC,98,BETH,0, , , , , ,A,MX,Single ind. In CEOR polygon, , 
-71.6294936899999,41.4153632630001,812,0,JV_05_13_P,Pasquiset,TNC,100,CEOR7,0, , , , , ,A,TM,Single ind. Along trail, , 
-71.62970609,41.4153781730001,813,0,JV_05_13_P,Pasquiset,TNC,102,ELUM,0,PHOTO,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_13_102_N.jpg, , , ,SAM,MX,Photo of mature individuals,y, 
-71.630168521,41.416176224,814,0,JV_05_13_P,Pasquiset,TNC,104,RUPH,0,PHOTO, , ,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_13_104_S.jpg, ,AM,M,"Possible wineberry,dense cluster",y, 
-71.630371111,41.416441594,815,0,JV_05_13_P,Pasquiset,TNC,105,ROMU,0, , , , , ,S,TM,2 seedlings on trail, , 
-71.6312026809999,41.416290384,816,0,JV_05_13_P,Pasquiset,TNC,106,ROMU,0, , , , , ,A,M,Single ind., , 
-71.631214421,41.416356594,817,0,JV_05_13_P,Pasquiset,TNC,107,BETH,0, , , , , ,A,MX,Single on field edge, , 
-71.631332851,41.416185183,818,0,JV_05_13_P,Pasquiset,TNC,108,BETH,0, , , , , ,A,MX,2 ind. On field edge, , 
-71.631653122,41.415921073,819,0,JV_05_13_P,Pasquiset,TNC,115,ROMU,0, , , , , ,A,MX,"3 ind, field edge, <5'", , 
-71.6314481009999,41.4160139430001,820,0,JV_05_13_P,Pasquiset,TNC,116,ROMU,0, , , , , ,SA,M,"Medium ind., 2 seedlings", , 
-71.6313177609999,41.4160461340001,821,0,JV_05_13_P,Pasquiset,TNC,120,BETH,0, , , , , ,SA,MX,3 ind. On field edge, , 
-71.6309474509999,41.415666183,822,0,JV_05_13_P,Pasquiset,TNC,120,ROMU,0, , , , , ,SA,MX,3 ind. On field edge, , 
-71.630134991,41.4157453030001,823,0,JV_05_13_P,Pasquiset,TNC,120,CEOR7,0, , , , , ,S,MX,<20' pop. On field edge, , 
-71.62963501,41.416224164,824,0,JV_05_13_P,Pasquiset,TNC,121,ELUM,0, , , , , ,S,MX,Single ind., , 
-71.629844141,41.416249314,825,0,JV_05_13_P,Pasquiset,TNC,125,ROMU,0, , , , , ,M,MX,"Large ind., ""seed mother""", , 
-71.629922091,41.4162030430001,826,0,JV_05_13_P,Pasquiset,TNC,133,ROMU,0, , , , , ,S,M,Single seedling, , 
-71.63025745,41.4162724440001,827,0,JV_05_13_P,Pasquiset,TNC,134,ROMU,0, , , , , ,M,M,Single M, , 
-71.630496341,41.4164638030001,828,0,JV_05_13_P,Pasquiset,TNC,135,ROMU,0, , , , , ,SM,M,M and 1 seedling, , 
-71.631304961,41.416157137,829,0,JV_05_13_P,Pasquiset,TNC,137,CYLO11,0, , , , , ,S,X,"Small pop. <20', under ELUM canopy", , 
-71.63095039,41.4160655740001,830,0,JV_05_13_P,Pasquiset,TNC,137,ROMU,0, , , , , ,SM,X,"Mature vine and seedlings, under ELUM canopy", , 
-71.63028595,41.415799534,831,0,JV_05_13_P,Pasquiset,TNC,137,BETH,0, , , , , ,SA,X,"2 ind., under ELUM canopy", , 
-71.629781781,41.415521094,832,0,JV_05_13_P,Pasquiset,TNC,137,CEOR7,0, , , , , ,S,X,"Small pop. <20' seedlings, under ELUM canopy", , 
-71.6321350809999,41.4159964230001,833,0,JV_05_13_P,Pasquiset,TNC,139,BETH,0, , , , , ,M,M,"Large ind., inside ELUM polygon", , 
-71.616040486,41.416648794,834,0,JV_05_13_P,Pasquiset,TNC,142,BETH,0, , , , , ,A,M,3 ind. In corner of ELUM polygon, , 
-71.6313161099999,41.416038746,835,0,JV_05_13_P,Pasquiset,TNC,142,ROMU,0, , , , , ,A,M,In corner of ELUM polygon, , 
-71.63025745,41.4162724440001,836,0,JV_05_13_P,Pasquiset,TNC,142,CEOR7,0, , , , , ,S,M,Small pop. <20' in corner of ELUM polygon, , 
-71.63025745,41.4162724440001,837,0,JV_05_13_P,Pasquiset,TNC,144, ,0,PHOTO,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_13_144_N.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_13_144_E.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_13_144_S.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_13_144_W.jpg, , , ,y, 
-71.63025745,41.4162724440001,838,0,JV_05_13_P,Pasquiset,TNC,145,ELUM,0,PHOTO,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_13_145_N.jpg, , , , , , ,y, 
-71.63132429,41.4160387370001,839,0,JV_05_13_P,Pasquiset,TNC,146,CYSC4,0, , , , , ,SA,MT,"<20 ind, along trail entrance", , 
-71.631313151,41.4161620530001,840,0,JV_05_13_P,Pasquiset,TNC,147,BETH,0, , , , , ,SA,TX,Small pop. <10 ind., , 
-71.631316415,41.4161583550001,841,0,JV_05_13_P,Pasquiset,TNC,154,ROMU,0, , , , , ,S,RX,On Old Coach Rd side, , 
-71.721657539,41.579363523,842,0,JV_05_17_P,"W Flat River, Arcadia",DEM,155,BEVU,0, , , , , ,MF,TE,"Single, trail side", , 
-71.72183934,41.579258833,843,0,JV_05_17_P,"W Flat River, Arcadia",DEM,156,BEVU,0, , , , , ,SAMF,TE,"6 ind., S to M", , 
-71.721441028,41.577682032,844,0,JV_05_17_P,"W Flat River, Arcadia",DEM,156,ELUM,0, , , , , ,A,TE,3 ind., , 
-71.721126209,41.5778536020001,845,0,JV_05_17_P,"W Flat River, Arcadia",DEM,157,CEOR7,0, , , , , ,SA,MX,"<20 ind., SA, M treated", , 
-71.721425019,41.5790120720001,846,0,JV_05_17_P,"W Flat River, Arcadia",DEM,160,CEOR7,0, , , , , ,SA,MX,Small pop., , 
-71.7222176189999,41.578863712,847,0,JV_05_17_P,"W Flat River, Arcadia",DEM,161,ELUM,0,PHOTO,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_17_161_N.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_17_161_E.jpg,"http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_17_161_S.jpg
",http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_17_161_W.jpg,SAM,MX, ,y, 
-71.722929579,41.5790226330001,848,0,JV_05_17_P,"W Flat River, Arcadia",DEM,163,BETH,0, , , , , ,A,TX,Single, , 
-71.7231234499999,41.5789399820001,849,0,JV_05_17_P,"W Flat River, Arcadia",DEM,165,BETH,0, , , , , ,S,TX,Single, , 
-71.723182369,41.579018772,850,0,JV_05_17_P,"W Flat River, Arcadia",DEM,166,BEVU,0, , , , , ,MF,TX,Single, , 
-71.72314893,41.578948702,851,0,JV_05_17_P,"W Flat River, Arcadia",DEM,167,EUAL13,0,PHOTO,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_17_161_W.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_17_167_E.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_17_167_S.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_17_167_W.jpg,MS,TX,<10 ind. At trail intersection,y, 
-71.723138279,41.5788559920001,852,0,JV_05_17_P,"W Flat River, Arcadia",DEM,168,ROMU,0, , , , , ,A,TX,Single, , 
-71.7231001489999,41.578274042,853,0,JV_05_17_P,"W Flat River, Arcadia",DEM,169,BETH,0, , , , , ,SA,TX,3 ind. <20', , 
-71.7231599099999,41.5783939830001,854,0,JV_05_17_P,"W Flat River, Arcadia",DEM,172,BEVU,0, , , , , ,M,TX,Single, , 
-71.723141389,41.578533212,855,0,JV_05_17_P,"W Flat River, Arcadia",DEM,173,ROMU,0, , , , , ,A,TX,Single, , 
-71.72328405,41.5786920420001,856,0,JV_05_17_P,"W Flat River, Arcadia",DEM,174,BETH,0, , , , , ,S,TX,5 ind. S w/in 20', , 
-71.72362284,41.5785762130001,857,0,JV_05_17_P,"W Flat River, Arcadia",DEM,175,EUAL13,0, , , , , ,S,TX,3 S, , 
-71.727891491,41.5764068920001,858,0,JV_05_17_P,"W Flat River, Arcadia",DEM,177,LOMO2,0, , , , , ,S,TX,Single, , 
-71.721837067,41.5792504140001,859,0,JV_05_17_P,"W Flat River, Arcadia",DEM,179,CEOR7,0, , , , , ,SA,T,Pop. That was evaluated on 5_18 by GL, , 
-71.7581773319999,41.588976723,860,0,JV_05_18_P,"Escoheag Hill Rd., Arcadia",DEM,184,BETH,0, , , , , ,A,X,2 ind. In ROMU poly, , 
-71.7581531119999,41.5887515040001,861,0,JV_05_18_P,"Escoheag Hill Rd., Arcadia",DEM,186,BETH,0, , , , , ,AS,X,3 ind. In ROMU poly, , 
-71.758227881,41.5874680630001,862,0,JV_05_18_P,"Escoheag Hill Rd., Arcadia",DEM,188,BETH,0, , , , , ,A,X,Single, , 
-71.7577649419999,41.587897723,863,0,JV_05_18_P,"Escoheag Hill Rd., Arcadia",DEM,191,BETH,0, , , , , ,M,X,"2 ind., ROMU boundary pt", , 
-71.756945441,41.588284964,864,0,JV_05_18_P,"Escoheag Hill Rd., Arcadia",DEM,193,BETH,0, , , , , ,SA,XR,"6 ind., small pop., ROMU boudary pt", , 
-71.7568010209999,41.5883265430001,865,0,JV_05_18_P,"Escoheag Hill Rd., Arcadia",DEM,194,EUAL13,0, , , , , ,S,XR,3 seedlings, , 
-71.756567251,41.588354703,866,0,JV_05_18_P,"Escoheag Hill Rd., Arcadia",DEM,195,BETH,0, , , , , ,SAM,HD,"Single, end ROMU polygon", , 
-71.7560731409999,41.586678573,867,0,JV_05_18_P,"Escoheag Hill Rd., Arcadia",DEM,200,ROMU,0, , , , , ,SAM,RD,"Small pop., <20 in CEOR polygon", , 
-71.75579662,41.586485123,868,0,JV_05_18_P,"Escoheag Hill Rd., Arcadia",DEM,201,ROMU,0, , , , , ,A,TR,<5 ind. At Escoheag Trail entrance, , 
-71.75385596,41.5855795430001,869,0,JV_05_18_P,"Escoheag Hill Rd., Arcadia",DEM,202,BETH,0, , , , , ,S,TH,2 seedlings on trail side, , 
-71.756035171,41.588991643,870,0,JV_05_18_P,"Escoheag Hill Rd., Arcadia",DEM,203,ROMU,0, , , , , ,SA,ITH,4 ind. On both sides of walking bridge, , 
-71.7571752809999,41.5892294440001,871,0,JV_05_18_P,"Escoheag Hill Rd., Arcadia",DEM,204,ROMU,0, , , , , ,SA,X,<10 seedlings, , 
-71.757416172,41.5895117430001,872,0,JV_05_18_P,"Escoheag Hill Rd., Arcadia",DEM,208,BETH,0, , , , , ,SA,X,"3 ind., ROMU polygon pt", , 
-71.757497902,41.5896615230001,873,0,JV_05_18_P,"Escoheag Hill Rd., Arcadia",DEM,210,BETH,0, , , , , ,S,RX,"<5 seedlings, ROMU pt", , 
-71.757752032,41.5896714240001,874,0,JV_05_18_P,"Escoheag Hill Rd., Arcadia",DEM,211,BETH,0, , , , , ,S,RX,"Seedling, ROMU polygon pt", , 
-71.7577954509999,41.5895499640001,875,0,JV_05_18_P,"Escoheag Hill Rd., Arcadia",DEM,212,BETH,0, , , , , ,M,RX,"M, ROMU polygon pt", , 
-71.758037442,41.589358444,876,0,JV_05_18_P,"Escoheag Hill Rd., Arcadia",DEM,216,EUAL13,0, , , , , ,M,RX,1 M near parking area, , 
-71.756648051,41.5898718340001,877,0,JV_05_20_P,"N Mt. Tom Trail, Barber Rd., Arcadia",DEM,218,RUPH,0,PHOTO,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_20_218_N.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_20_218_E.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_20_218_S.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_20_218_W.jpg,SAM,RH,Both sides of road,y, 
-71.756286291,41.590083473,878,0,JV_05_20_P,"N Mt. Tom Trail, Barber Rd., Arcadia",DEM,220,RUPH,0, , , , , ,AM,RX,<10 mixed w/ ROMU and CEOR, , 
-71.7560286299999,41.5902566440001,879,0,JV_05_20_P,"N Mt. Tom Trail, Barber Rd., Arcadia",DEM,222,RUPH,0, , , , , ,AM,RX,4 ind. On road side at red gate, , 
-71.754434981,41.591477974,880,0,JV_05_20_P,"N Mt. Tom Trail, Barber Rd., Arcadia",DEM,227,BETH,0, , , , , ,M,RX,Single on road side w/ ROMU, , 
-71.753906921,41.5914762940001,881,0,JV_05_20_P,"N Mt. Tom Trail, Barber Rd., Arcadia",DEM,228,BETH,0, , , , , ,M,TH,Single on trail, , 
-71.7531156699999,41.591050744,882,0,JV_05_20_P,"N Mt. Tom Trail, Barber Rd., Arcadia",DEM,231,BETH,0, , , , , ,A,HT,"Single, lowest point of ROMU", , 
-71.753039061,41.591450314,883,0,JV_05_20_P,"N Mt. Tom Trail, Barber Rd., Arcadia",DEM,232,BETH,0,PHOTO, , ,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_20_232_S.jpg, ,M,XT,<5 ind.  Near stone wall,y, 
-71.752734289,41.5915848440001,884,0,JV_05_20_P,"N Mt. Tom Trail, Barber Rd., Arcadia",DEM,233,EUAL13,0, , , , , ,S,TX,"<5 along trail, pulled 2 others too large", , 
-71.7514604089999,41.5928707940001,885,0,JV_05_20_P,"N Mt. Tom Trail, Barber Rd., Arcadia",DEM,235,EUAL13,0,PHOTO,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_20_235_N.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_20_235_E.jpg, ,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_20_235_W.jpg,M,MTX,"Small meadow between trails, multiple species",y, 
-71.75138707,41.5930515040001,886,0,JV_05_20_P,"N Mt. Tom Trail, Barber Rd., Arcadia",DEM,236,ROMU,0, , , , , ,MA,XT,On trail, , 
-71.7514252089999,41.5931451340001,887,0,JV_05_20_P,"N Mt. Tom Trail, Barber Rd., Arcadia",DEM,236,LOMO2,0, , , , , ,SA,XT,"On trail, 5 ind.", , 
-71.7505246489999,41.592536855,888,0,JV_05_20_P,"N Mt. Tom Trail, Barber Rd., Arcadia",DEM,237,ELUM,0, , , , , ,M,RTX,On rd at trail, , 
-71.732010782,41.574201611,889,0,JV_05_20_P,"N Mt. Tom Trail, Barber Rd., Arcadia",DEM,238,CEOR7,0, , , , , ,SAM,RTX,"End of invasives on road, trail head", , 
-71.729628732,41.5739758020001,890,0,JV_05_20_P,"N Mt. Tom Trail, Barber Rd., Arcadia",DEM,242,BEVU,0, , , , , ,S,R,"2 on Rt. 165 roadside, pulled but roots broke", , 
-71.72715221,41.573701961,891,0,JV_05_20_P,"N Mt. Tom Trail, Barber Rd., Arcadia",DEM,243,ROMU,0,PHOTO,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_13_145_N.jpg, , , ,MS,R,"Climbing in birch host, and seedlings",y, 
-71.733695634,41.585583984,892,0,JV_05_20_P,"N Mt. Tom Trail, Barber Rd., Arcadia",DEM,244,ROMU,0, , , , , ,A,RF,Near drainage ditch on Rt. 165 roadside, , 
-71.733930573,41.585695543,893,0,JV_05_20_P,"N Mt. Tom Trail, Barber Rd., Arcadia",DEM,247,ELUM,0, , , , , ,A,M,On field edge, , 
-71.733926304,41.585952703,894,0,JV_05_20_P,"N Mt. Tom Trail, Barber Rd., Arcadia",DEM,248,ROMU,0, , , , , ,S,M,3 ind. On field edge, , 
-71.7336940329999,41.586265854,895,0,JV_05_20_P,"N Mt. Tom Trail, Barber Rd., Arcadia",DEM,251,ELUM,0, , , , , ,M,IXM,5 ind. W/ ROMU, , 
-71.734311283,41.5856227040001,896,0,JV_05_20_P,"N Mt. Tom Trail, Barber Rd., Arcadia",DEM,253,BETH,0,PHOTO,"http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_20_253_N.jpg
", , , ,M,M,3 ind. Corner of field,y, 
-71.734811264,41.5856256440001,897,0,JV_05_20_P,"N Mt. Tom Trail, Barber Rd., Arcadia",DEM,256,LOMO2,0, , , , , ,MS,TX,Multiple on trail, , 
-71.735046794,41.5856802930001,898,0,JV_05_20_P,"N Mt. Tom Trail, Barber Rd., Arcadia",DEM,259,LOMO2,0,PHOTO, , ,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_20_259_S.jpg, ,M,TI,"Large mature, and unknown",y, 
-71.735307974,41.5856922730001,899,0,JV_05_20_P,"N Mt. Tom Trail, Barber Rd., Arcadia",DEM,259,BETH,0, , , , , ,M,TI,On trail, , 
-71.735581054,41.585329173,900,0,JV_05_20_P,"N Mt. Tom Trail, Barber Rd., Arcadia",DEM,261,ELUM,0, , , , , ,M,TM,<10 large ind., , 
-71.748620788,41.586609423,901,0,JV_05_20_P,"N Mt. Tom Trail, Barber Rd., Arcadia",DEM,262,LOMO2,0,PHOTO,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_20_262_N.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_20_262_E.jpg,South,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_20_262_W.jpg,SAM,TM,Mature LOMO2 and dense clusters of ROMU,y, 
-71.7540643299999,41.5918940440001,902,0,JV_05_20_P,"N Mt. Tom Trail, Barber Rd., Arcadia",DEM,263,ROMU,0, , , , , ,A,TX,"On trail, 4 ind.", , 
-71.751387025,41.593040011,903,0,JV_05_20_P,"N Mt. Tom Trail, Barber Rd., Arcadia",DEM,264,ROMU,0, , , , , ,SA,W,<10 in wetland area, , 
-71.73481134,41.58564685,904,0,JV_05_20_P,"N Mt. Tom Trail, Barber Rd., Arcadia",DEM,267,CEOR7,0,ROMU,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_20_267_N.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_20_267_E.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_20_267_S.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_20_267_W.jpg,SAM,TWX,End of first polygon of CEOR and ROMU,y, 
-71.7669002119999,41.5500056450001,905,2,CM_07_08,"SW Arcadia, Brushy Brook",DEM,16,ROMU,0,PHOTO, , , ,http://www.edc.uri.edu/rinhs_fhwp/photos/CM_07_08_16_W.jpg,MA,NH, ,y, 
-71.753217874,41.497610175,906,14,GL_07_02_P,Ashville Pond Area,DEM,604, ,0,PHOTO, , , ,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_07_02_604_W.jpg, , , ,y, 
-71.752628543,41.4977753750001,907,17,GL_07_02_P,Ashville Pond Area,DEM,609, ,0,PHOTO,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_07_02_609_N.jpg, , , , , ,"Point taken near culvert and private property, the border is the stone wall.",y, 
-71.752760973,41.4977442840001,908,18,GL_07_02_P,Ashville Pond Area,DEM,610, ,0,PHOTO,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_07_02_610_N.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_07_02_610_E.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_07_02_610_S.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_07_02_610_W.jpg, , ,Stone wall/ private property boundary,y, 
-71.752678163,41.4977097450001,909,19,GL_07_02_P,Ashville Pond Area,DEM,611,POCU6,0,PHOTO, , , ,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_07_02_611_W.jpg,MAS,NXM,POCU6 is on a fill pile,y, 
-71.752654524,41.497725845,910,20,GL_07_02_P,Ashville Pond Area,DEM,612,POCU6,0,PHOTO, , , ,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_07_02_612_W.jpg, , ,POCU6 is on a fill pile,y, 
-71.752795264,41.4979427650001,911,21,GL_07_02_P,Ashville Pond Area,DEM,613,POCU6,0,PHOTO, , ,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_07_02_613_S.jpg, , , ,POCU6 is on a fill pile,y, 
-71.752794084,41.4979363950001,912,22,GL_07_02_P,Ashville Pond Area,DEM,614,CYLO11,0,PHOTO, , ,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_07_02_614_S.jpg, ,MF,NXM,The CYLO11 and other species are the ground cover,y, 
-71.752775984,41.4979110850001,913,23,GL_07_02_P,Ashville Pond Area,DEM,615,ALPE4,0,PHOTO, , ,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_07_02_615_S.jpg, ,M,XM,ALPE4 is growing out of fill pile underneath CYLO11 and other vines.,y, 
-71.7529475539999,41.497861965,914,24,GL_07_02_P,Ashville Pond Area,DEM,616,EUAL13,0,PHOTO,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_07_02_616_N.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_07_02_616_E.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_07_02_616_S.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_07_02_616_W.jpg,M,XM, ,y, 
-71.753012854,41.4978243250001,915,25,GL_07_02_P,Ashville Pond Area,DEM,617,EUAL13,0,PHOTO,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_07_02_617_N.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_07_02_617_E.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_07_02_617_S.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_07_02_617_W.jpg,MA,NXM,Edge of private property,y, 
-71.753233963,41.4973246850001,916,29,GL_07_02_P,Ashville Pond Area,DEM,624, ,0,PHOTO,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_07_02_624_N.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_07_02_624_E.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_07_02_624_S.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_07_02_624_W.jpg, , , ,y, 
-71.753123074,41.4977161140001,917,30,GL_07_02_P,Ashville Pond Area,DEM,626,EUAL13,0,PHOTO, ,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_07_02_626_E.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_07_02_626_S.jpg, ,M,H,2 large clusters ~15' tall,y, 
-71.713844348,41.61731637,918,38,JV_07_07_P,W. Alton Jones,URI,948,POCU6,5,PHOTO, , , ,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_07_05_948_W.jpg,M,FNX,Few individuals inside small cellar hold,y, 
-71.703398984,41.5953390170001,919,0,GL_04_26_P,"Arcadia, Breakheart Pond",DEM,6, ,0,PHOTO,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_04_26_06_W.jpg, , , , , ,"largest LOMO2 around, photo taken at large rock by bridge",y,y
-71.703556055,41.5999097480001,920,0,GL_04_26_P,"Arcadia, Breakheart Pond",DEM,26, ,0,PHOTO,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_04_26_26_N.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_04_26_26_E.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_04_26_26_S.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_04_26_26_W.jpg, , ,center spot near apple tree,y,y
-71.735769451,41.6374390930001,921,0,HL_04_13_T,Wickaboxet Management Area,DEM,37,EUAL13,0, , , , , ,VS,XE,"Mixed forest, cellar hole",y, 
-71.735795136,41.6365085840001,922,0,HL_04_13_T,Wickaboxet Management Area,DEM,42,LOMO2,0, , , , , ,V,X,Ledge,y, 
-71.735923134,41.637170853,923,0,HL_04_13_T,Wickaboxet Management Area,DEM,43,BETH,0, , , , , ,S,XE,Side of trail,y, 
-71.735301018,41.6372375490001,924,0,HL_04_13_T,Wickaboxet Management Area,DEM,45,EUAL13,0, , , , , ,S,XE,Sand washout,y, 
-71.779756028,41.6182818720001,925,0,HL_04_22_P,Pine Top,DEM,146,ROMU,0, , , , , ,V,MR, ,y, 
-71.701471195,41.601569377,926,0,JV_04_30_P,"Arcadia, Breakheart Pond",DEM,34,ROMU,0,PHOTO, , , ,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_04_30_34_S.jpg,V,M,single plant at corner of meadow,y,y
-71.698143455,41.5773598850001,927,0,JV_05_03_P,"Arcadia, Bliven Trail",DEM,39, ,0,PHOTO, , , ,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_03_39_W.jpg,V,R,"Goutweed/Bishops weed ground cover, pictures B: 16_17",y, 
-71.698110845,41.577570015,928,0,JV_05_03_P,"Arcadia, Bliven Trail",DEM,40,BETH,0,PHOTO, , , ,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_03_40_W.jpg,VF,TR,"6 to 7 plants inside goutweed cover, B: 18",y, 
-71.6216374159999,41.6117610490001,929,0,JV_05_06_P,Big River Management Area,DEM,248,LOMO2,0,PHOTO,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_06_248_N.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_06_248_E.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_06_248_S.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_06_248_NW.jpg,S,X,"4 small stems alone, took close up photos (NW) and cardinal direction photos",y, 
-71.621766247,41.6125186,930,0,JV_05_06_P,Big River Management Area,DEM,252,LOMO2,0,PHOTO,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_06_252_E.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_06_252_W.jpg, , ,M,IX,"polygon pt, <10 seedlings and mature individuals clusterd on old mill site",y, 
-71.616535518,41.614805204,931,0,JV_05_06_P,Big River Management Area,DEM,279,LOMO2,0,PHOTO, , , ,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_06_279_N.jpg,SAP,TXM,"dense clusters of ROMU, LOMO2, ELUM, CEOR, BEVU",y, 
-71.616513501,41.614863332,932,0,JV_05_06_P,Big River Management Area,DEM,279,ROMU,0,PHOTO, , , ,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_06_279_E.jpg,SAP,TXM,"dense clusters of ROMU, LOMO2, ELUM, CEOR, BEVU",y, 
-71.6216305199999,41.612514506,933,0,JV_05_06_P,Big River Management Area,DEM,279,ELUM,0,PHOTO, , , ,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_06_279_S.jpg,SAP,TXM,"dense clusters of ROMU, LOMO2, ELUM, CEOR, BEVU",y, 
-71.618256649,41.613336039,934,0,JV_05_06_P,Big River Management Area,DEM,279,BEVU,0,PHOTO, , , ,http://www.edc.uri.edu/rinhs_fhwp/photos/JV_05_06_279_W.jpg,SAP,TXM,"dense clusters of ROMU, LOMO2, ELUM, CEOR, BEVU",y, 
-71.706914302,41.629137348,935,0,DL_06_21_P,W. Alton Jones Wetlands,URI,690,LOMO2,1, , , , , ,MR,MNX, , , 
-71.69699172,41.540028056,936,36,GL_07_09_P,"Arcadia, Wood-Pawcatuck",DEM,641, ,0,PHOTO,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_07_09_641_N.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_07_09_641_E.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_07_09_641_S.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_07_09_641_W.jpg, , , ,y, 
